Suplr_NPI,Suplr_Prvdr_Last_Name_Org,Suplr_Prvdr_First_Name,Suplr_Prvdr_MI,Suplr_Prvdr_Crdntls,Suplr_Prvdr_Gndr,Suplr_Prvdr_Ent_Cd,Suplr_Prvdr_St1,Suplr_Prvdr_St2,Suplr_Prvdr_City,Suplr_Prvdr_State_Abrvtn,Suplr_Prvdr_State_FIPS,Suplr_Prvdr_Zip5,Suplr_Prvdr_RUCA,Suplr_Prvdr_RUCA_Desc,Suplr_Prvdr_Cntry,Suplr_Prvdr_Spclty_Desc,Suplr_Prvdr_Spclty_Srce,Tot_Suplr_HCPCS_Cds,Tot_Suplr_Benes,Tot_Suplr_Clms,Tot_Suplr_Srvcs,Suplr_Sbmtd_Chrgs,Suplr_Mdcr_Alowd_Amt,Suplr_Mdcr_Pymt_Amt,Suplr_Mdcr_Stdzd_Pymt_Amt,DME_Sprsn_Ind,DME_Tot_Suplr_HCPCS_Cds,DME_Tot_Suplr_Benes,DME_Tot_Suplr_Clms,DME_Tot_Suplr_Srvcs,DME_Suplr_Sbmtd_Chrgs,DME_Suplr_Mdcr_Alowd_Amt,DME_Suplr_Mdcr_Pymt_Amt,DME_Suplr_Mdcr_Stdzd_Pymt_Amt,POS_Sprsn_Ind,POS_Tot_Suplr_HCPCS_Cds,POS_Tot_Suplr_Benes,POS_Tot_Suplr_Clms,POS_Tot_Suplr_Srvcs,POS_Suplr_Sbmtd_Chrgs,POS_Suplr_Mdcr_Alowd_Amt,POS_Suplr_Mdcr_Pymt_Amt,POS_Suplr_Mdcr_Stdzd_Pymt_Amt,Drug_Sprsn_Ind,Drug_Tot_Suplr_HCPCS_Cds,Drug_Tot_Suplr_Benes,Drug_Tot_Suplr_Clms,Drug_Tot_Suplr_Srvcs,Drug_Suplr_Sbmtd_Chrgs,Drug_Suplr_Mdcr_Alowd_Amt,Drug_Suplr_Mdcr_Pymt_Amt,Drug_Suplr_Mdcr_Stdzd_Pymt_Amt,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_GT_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_Api_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_Natind_Cnt,Bene_Race_Othr_Cnt,Bene_Ndual_Cnt,Bene_Dual_Cnt,Bene_CC_BH_ADHD_OthCD_V1_Pct,Bene_CC_BH_Alcohol_Drug_V1_Pct,Bene_CC_BH_Tobacco_V1_Pct,Bene_CC_BH_Alz_NonAlzdem_V2_Pct,Bene_CC_BH_Anxiety_V1_Pct,Bene_CC_BH_Bipolar_V1_Pct,Bene_CC_BH_Mood_V2_Pct,Bene_CC_BH_Depress_V1_Pct,Bene_CC_BH_PD_V1_Pct,Bene_CC_BH_PTSD_V1_Pct,Bene_CC_BH_Schizo_OthPsy_V1_Pct,Bene_CC_PH_Asthma_V2_Pct,Bene_CC_PH_Afib_V2_Pct,Bene_CC_PH_Cancer6_V2_Pct,Bene_CC_PH_CKD_V2_Pct,Bene_CC_PH_COPD_V2_Pct,Bene_CC_PH_Diabetes_V2_Pct,Bene_CC_PH_HF_NonIHD_V2_Pct,Bene_CC_PH_Hyperlipidemia_V2_Pct,Bene_CC_PH_Hypertension_V2_Pct,Bene_CC_PH_IschemicHeart_V2_Pct,Bene_CC_PH_Osteoporosis_V2_Pct,Bene_CC_PH_Parkinson_V2_Pct,Bene_CC_PH_Arthritis_V2_Pct,Bene_CC_PH_Stroke_TIA_V2_Pct,Bene_Avg_Risk_Scre,year,organization_name,has_existing_fraud_case,entity_type,role,name,url,component,topics,entity_match_count,avg_charge_per_claim,avg_payment_per_claim,avg_services_per_claim,payment_to_charge_ratio,yoy_growth_tot_clms,yoy_growth_sbmtd_chrgs,yoy_growth_mdcr_pymt_amt,yoy_growth_tot_benes
1083631568,K -Va -T Food Stores Inc,,,,,O,416 Eastern Plaza Center,,Newport,TN,47,37821,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Mass Immunizer Roster Biller,Claim-Specialty,8,31.0,133,2474,24064.64,3216.27,2455.19,2488.92,,5.0,31.0,133.0,230.0,16481.82,1920.5,1439.3,1473.03,#,,,,,,,,,*,,,,,,,,,70.148148148,,16.0,,,19.0,12.0,29.0,0.0,0.0,,0.0,,13.0,18.0,0.0,,,0.0,,,,,0.0,,,,,,0.4193548387,,0.8064516129,,0.7419354839,0.7419354839,,,0.0,0.3870967742,,1.4460987654,2019,K -VA -T FOOD STORES INC,True,Organization,Defendant,Food City Agrees to Pay over $8M to Settle False Claims Act Allegations Related to Opioid Dispensing ,https://www.justice.gov/opa/pr/food-city-agrees-pay-over-8m-settle-false-claims-act-allegations-related-opioid-dispensing,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",121.0,180.93714285714285,18.460075187969924,18.601503759398497,0.10202479654796416,-17.391304347826086,-22.37518394437381,-41.519842413531094,-22.5
1114453289,Comfort Medical Supply Llc,,,,,O,2495 Corporation Pkwy,,Burlington,NC,37,27215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,6,3205.0,5874,7726,5928530.8,5400524.61,4046780.1,4041095.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,3205.0,5874.0,7726.0,5928530.8,5400524.61,4046780.1,4041095.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.487349779,1130.0,1179.0,691.0,205.0,1518.0,1687.0,2126.0,786.0,48.0,160.0,32.0,53.0,1685.0,1520.0,0.0187207488,0.1725429017,0.2673946958,0.0477379095,0.2911076443,0.0823712949,0.3238689548,0.2839313573,0.0290171607,0.0336973479,0.0446177847,0.1269890796,0.1248049922,0.1135725429,0.2134165367,0.2758190328,0.3488299532,0.1634945398,0.6068642746,0.7185647426,0.2521060842,0.072698908,0.015600624,0.5291731669,0.0739469579,1.5146451647,2019,COMFORT MEDICAL SUPPLY LLC,True,,,,,,,,1009.2834184542049,688.9308988764045,1.3152877085461354,0.6825940922833698,-71.97519083969466,-72.10875425441318,-72.5145883574052,-70.23864797102794
1124392147,Walgreen Co,,,,,O,1905 W El Camino Real,,Mountain View,CA,06,94040,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Centralized Flu,Claim-Specialty,16,88.0,291,4178,75878.52,16427.59,12425.22,12497.09,,9.0,86.0,266.0,853.0,55221.11,6918.97,5035.41,5107.29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,17.0,1743.0,14537.83,8098.59,6349.31,6349.3,77.2,,35.0,36.0,,47.0,41.0,49.0,,23.0,11.0,0.0,,62.0,26.0,0.0,,,,0.1363636364,,0.3068181818,0.25,,,,0.125,0.1363636364,0.125,0.4545454545,0.1477272727,0.9772727273,0.1704545455,0.9431818182,0.7954545455,0.2386363636,0.1704545455,,0.3181818182,,1.9200798632,2019,WALGREEN CO,True,Organization,Defendant,Walgreen Co. Pays $9.86M to Settle Allegations of Improper Medi Cal Billings ,https://www.justice.gov/usao-edca/pr/walgreen-co-pays-986m-settle-allegations-improper-medi-cal-billings,"USAO - California, Eastern","[""Health Care Fraud""]",11194.0,260.7509278350516,42.698350515463915,14.357388316151203,0.1637514806561857,14.566929133858267,4.307454004436874,3.363045349993125,14.285714285714285
1134608292,"Liberty Medical Dme, Llc",,,,,O,2302 Parklake Dr Ne Ste 670,,Atlanta,GA,13,30345,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,11,50.0,54,131,83639.27,73643.64,57446.64,55408.55,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,50.0,54.0,131.0,83639.27,73643.64,57446.64,55408.55,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.425531915,,22.0,14.0,,26.0,24.0,25.0,16.0,,,,,23.0,27.0,0.0,,,,0.34,,0.28,0.26,,,,,,,0.3,,0.5,,0.7,0.86,0.32,,0.0,0.5,,1.844595279,2019,"LIBERTY MEDICAL DME, LLC",True,Defendant,Organization,Florida Business Owners Sentenced in Durable Medical Equipment Bribery Scheme,https://www.justice.gov/usao-ndga/pr/florida-business-owners-sentenced-durable-medical-equipment-bribery-scheme,"USAO - Georgia, Northern","[""Health Care Fraud""]",1.0,1548.8753703703705,1063.8266666666666,2.425925925925926,0.6868381323748999,,,,
1215347067,Regional Home Care Inc,,,,,O,380 Elm Street,Unit 6,Biddeford,ME,23,4005,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Medical Supply Company with Respiratory Therapist,Claim-Specialty,15,19.0,48,201,24167.48,6428.08,2356.38,1913.36,,15.0,19.0,48.0,201.0,24167.48,6428.08,2356.38,1913.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.882352941,11.0,,,0.0,,,17.0,0.0,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,,,0.6315789474,0.6842105263,,,0.0,0.6315789474,,1.8782352941,2019,REGIONAL HOME CARE INC,True,,,,,,,,503.4891666666667,49.09125,4.1875,0.09750209786043064,-76.35467980295566,-74.34178270691524,-81.9036501731778,-77.38095238095238
1265922819,Expedited Medical Supplies Corp,,,,,O,12206 Sw 8th St,Suite 157,Miami,FL,12,33184,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Individual Certified Orthotist,Claim-Specialty,11,869.0,882,1680,7439195.0,7000760.68,5485380.42,5658017.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,869.0,882.0,1680.0,7439195.0,7000760.68,5485380.42,5658017.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.330681818,119.0,258.0,337.0,155.0,546.0,323.0,85.0,42.0,,735.0,,,92.0,777.0,0.0379746835,0.1726121979,0.2405063291,0.33716916,0.5051783659,0.1162255466,0.5972382048,0.5627157652,0.0425776755,,0.3037974684,0.1749136939,0.2082853855,0.1461449942,0.3705408516,0.5373993096,0.6075949367,0.330264672,0.8676639816,0.9482163406,0.5086306099,0.2025316456,0.0598388953,0.7192174914,0.1311852704,2.5720532346,2019,EXPEDITED MEDICAL SUPPLIES CORP,True,Organization,Defendant,"Woman Pleads Guilty to Laundering More Than $700,000 ",https://www.justice.gov/opa/pr/woman-pleads-guilty-laundering-more-700000,Criminal Division,"[""Health Care Fraud""]",1.0,8434.461451247165,6219.252176870748,1.9047619047619047,0.7373620963020865,,,,
1306890876,"Southern Respiratory, Inc",,,,,O,724 S Rossiter St,,Mount Dora,FL,12,32757,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,27,1530.0,12412,21402,2154539.59,874269.22,656180.91,616565.34,,27.0,1530.0,12412.0,21402.0,2154539.59,874269.22,656180.91,616565.34,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.09880869,86.0,666.0,573.0,205.0,743.0,787.0,1350.0,68.0,,66.0,,38.0,1414.0,116.0,,0.0869281046,0.1019607843,0.0895424837,0.254248366,0.0352941176,0.2967320261,0.2732026144,0.0215686275,0.008496732,0.0124183007,0.1529411765,0.2816993464,0.1784313725,0.331372549,0.4607843137,0.4117647059,0.2849673203,0.8516339869,0.8320261438,0.4901960784,0.1352941176,0.0254901961,0.4888888889,0.1098039216,1.9890891726,2019,"SOUTHERN RESPIRATORY, INC",True,Organization,Defendant,Thomson business owner convicted of Medicare fraud,https://www.justice.gov/usao-sdga/pr/thomson-business-owner-convicted-medicare-fraud,"USAO - Georgia, Southern","[""Health Care Fraud""]",3.0,173.5852070576861,52.866654044473094,1.7242990654205608,0.30455736949349815,-23.918107147235503,-46.114674973305995,-44.497237511113354,-47.332185886402755
1316423015,"Ortho-Med Solution, Inc",,,,,O,5143 Sw 8th St Ste B,,Coral Gables,FL,12,33134,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Medical Supply Company with Orthotist,Claim-Specialty,7,883.0,893,1684,7799608.0,7161348.01,5568373.29,5621377.71,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,883.0,893.0,1684.0,7799608.0,7161348.01,5568373.29,5621377.71,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.191489362,100.0,304.0,345.0,134.0,572.0,311.0,57.0,23.0,,794.0,0.0,,87.0,796.0,0.0147225368,0.1359003398,0.1981879955,0.2785956965,0.4246885617,0.0917327293,0.5424688562,0.5130237826,0.0283125708,,0.2389580974,0.1755379388,0.1732729332,0.1551528879,0.3680634202,0.469988675,0.6183465459,0.288788222,0.8742921857,0.9422423556,0.456398641,0.2287655719,0.0656851642,0.738391846,0.1132502831,2.3592038998,2019,"ORTHO-MED SOLUTION, INC",True,Organization,Defendant,"Woman Pleads Guilty to Laundering More Than $700,000 ",https://www.justice.gov/opa/pr/woman-pleads-guilty-laundering-more-700000,Criminal Division,"[""Health Care Fraud""]",1.0,8734.163493840986,6235.58039193729,1.8857782754759238,0.7139298910919626,382.7027027027027,556.1879955309669,577.3124116051307,379.89130434782606
1326371634,"A To Z Pharmacy, Inc,",,,,,O,9407 5th Ave,,Brooklyn,NY,36,11209,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pharmacy,Claim-Specialty,33,115.0,874,27354,219571.68,39812.16,30003.91,30335.23,,18.0,113.0,787.0,8446.0,138688.39,13430.19,9628.11,9917.97,*,,,,,,,,,#,,,,,,,,,77.444444444,,,44.0,31.0,70.0,45.0,95.0,0.0,,,0.0,,,,0.0,,,0.2,0.3217391304,,0.4695652174,0.4347826087,,,0.1130434783,0.2347826087,0.2695652174,0.1391304348,0.3913043478,0.3043478261,1.0608695652,0.4434782609,1.1043478261,1.1304347826,0.7565217391,0.2695652174,,0.7913043478,0.2869565217,2.1099673271,2019,"A TO Z PHARMACY, INC,",True,Defendant,Organization,Owner of Florida Pharmacy Sentenced to 15 Years in Prison for $100 Million Compounding Pharmacy Fraud Scheme ,https://www.justice.gov/opa/pr/owner-florida-pharmacy-sentenced-15-years-prison-100-million-compounding-pharmacy-fraud,Criminal Division,"[""Health Care Fraud""]",4.0,251.2261784897025,34.32941647597254,31.297482837528605,0.13664744925210756,4.921968787515006,-12.022135136764925,11.083380907847616,-5.737704918032787
1326572405,Central Dme Inc,,,,,O,1001 W Cypress Creek Rd Ste 107,,Fort Lauderdale,FL,12,33309,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,5,32.0,36,82,53722.06,51786.32,36974.57,36081.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,32.0,36.0,82.0,53722.06,51786.32,36974.57,36081.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.580645161,,,14.0,,19.0,13.0,24.0,,0.0,,0.0,,21.0,11.0,0.0,,,,,,,,,0.0,,,,,,,0.46875,,0.75,0.75,0.34375,,,0.4375,,1.4118037634,2019,CENTRAL DME INC,True,,,,,,,,1492.2794444444444,1027.0713888888888,2.2777777777777777,0.6882567422023653,-98.85750555379245,-99.0688397548829,-99.13614401548332,-98.95833333333334
1336187475,San Bdno Medical Orthopaedic Group Inc,,,,,O,1901 W Lugonia Ave,Suite 120,Redlands,CA,06,92374,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Orthopedic Surgery,Claim-Specialty,29,355.0,369,407,132629.0,52965.14,39868.44,36896.64,,1.0,15.0,15.0,15.0,2040.0,806.95,590.01,596.4,,28.0,345.0,354.0,392.0,130589.0,52158.19,39278.43,36300.24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.158045977,77.0,154.0,87.0,37.0,244.0,111.0,184.0,36.0,19.0,101.0,,,181.0,174.0,,0.0647887324,0.076056338,0.0591549296,0.1971830986,0.0507042254,0.2901408451,0.2647887324,,,0.0394366197,0.1267605634,0.1211267606,0.1183098592,0.1943661972,0.2084507042,0.3690140845,0.1661971831,0.6056338028,0.7098591549,0.1690140845,0.1436619718,,0.6,0.076056338,1.381901345,2019,"SAN BERNARDINO MEDICAL ORTHOPAEDIC GROUP, INC.",True,Organization,Defendant,Orthopedic Clinics to Pay $2.39 Million to Settle Allegations of Billing Federal Health Care Programs for Reimported Products,https://www.justice.gov/usao-edca/pr/orthopedic-clinics-pay-239-million-settle-allegations-billing-federal-health-care,"USAO - California, Eastern","[""Health Care Fraud""]",20.0,359.42818428184285,108.04455284552846,1.102981029810298,0.3006012259762194,11.144578313253012,16.43314897726275,14.899407929320423,14.516129032258066
1457863326,Pipeline Medical Equipment Inc,,,,,O,1700 N Dixie Hwy Ste 140,,Boca Raton,FL,12,33432,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,13,1752.0,2840,4093,2932336.67,2120674.04,1628750.96,1563646.65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,1752.0,2840.0,4093.0,2932336.67,2120674.04,1628750.96,1563646.65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.458259325,333.0,571.0,520.0,328.0,1070.0,682.0,1012.0,573.0,26.0,109.0,,,977.0,775.0,0.0125570776,0.1369863014,0.2100456621,0.1678082192,0.2808219178,0.0593607306,0.3122146119,0.2779680365,0.0234018265,0.0194063927,0.0485159817,0.1152968037,0.1735159817,0.1198630137,0.323630137,0.2853881279,0.4566210046,0.2402968037,0.6792237443,0.7973744292,0.3162100457,0.1135844749,0.0188356164,0.5262557078,0.1181506849,1.8308809851,2019,PIPELINE MEDICAL EQUIPMENT INC,True,,,,,,,,1032.512911971831,573.5038591549296,1.4411971830985915,0.5554447334316492,416.3636363636364,393.2372058454143,411.30133340716793,440.74074074074076
1467974428,Alpine Medical,,,,,O,902 Big Horn Ave,,Worland,WY,56,82401,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US,Other Medical Supply Company,Claim-Specialty,35,441.0,3230,5863,931686.9,372797.3,279278.68,157426.38,,29.0,432.0,3218.0,5850.0,929137.9,370661.21,277604.02,155620.72,,6.0,11.0,12.0,13.0,2549.0,2136.09,1674.66,1805.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.943566591,57.0,197.0,135.0,52.0,232.0,209.0,418.0,,0.0,21.0,0.0,,355.0,86.0,0.0249433107,0.0702947846,0.1655328798,0.0612244898,0.2426303855,0.0408163265,0.2970521542,0.2811791383,0.0498866213,0.0272108844,,0.1201814059,0.1995464853,0.1609977324,0.1632653061,0.410430839,0.3083900227,0.2471655329,0.5351473923,0.7505668934,0.2925170068,0.1405895692,0.0249433107,0.3832199546,0.0498866213,1.3465682812,2019,ALPINE MEDICAL,True,,,,,,,,288.4479566563468,86.46398761609908,1.8151702786377708,0.29975593732186206,191.5162454873646,120.12948341449754,162.88130111421987,65.78947368421053
1568449551,"Durable Medical Supply, Inc.",,,,,O,720 Glynn St N,#d-1,Fayetteville,GA,13,30214,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,64,909.0,1525,2167,690533.65,538618.35,408855.48,413411.64,,52.0,219.0,683.0,989.0,152835.44,65221.85,45841.93,43421.04,,12.0,690.0,842.0,1178.0,537698.21,473396.5,363013.55,369990.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.108726753,184.0,286.0,263.0,176.0,540.0,369.0,594.0,229.0,,47.0,16.0,,521.0,388.0,,0.099009901,0.1705170517,0.1518151815,0.199119912,0.0374037404,0.2585258526,0.2376237624,0.0154015402,0.0231023102,0.0385038504,0.0935093509,0.1529152915,0.1100110011,0.2717271727,0.204620462,0.3641364136,0.203520352,0.5390539054,0.6435643564,0.2640264026,0.0891089109,0.0242024202,0.4235423542,0.1232123212,2.085260899,2019,"DURABLE MEDICAL SUPPLY, INC.",True,Defendant,Organization,Operator of Durable Medical Equipment Companies Sentenced in Healthcare Kickback Scheme,https://www.justice.gov/usao-ndga/pr/operator-durable-medical-equipment-companies-sentenced-healthcare-kickback-scheme,"USAO - Georgia, Northern","[""Health Care Fraud""]",3.0,452.80895081967213,268.10195409836064,1.420983606557377,0.5920862509741559,-69.72404208854476,-79.40051038006325,-81.2273430302407,-65.9039759939985
1578052627,"Absolute Comfort Medical, Inc.",,,,,O,11350 66th St Ste 107,,Largo,FL,12,33773,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,11,5192.0,11382,19157,13584499.85,11609158.25,8797983.2,8570453.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,5192.0,11382.0,19157.0,13584499.85,11609158.25,8797983.2,8570453.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.072171381,1169.0,1761.0,1431.0,831.0,3099.0,2093.0,2930.0,1190.0,383.0,555.0,57.0,77.0,2562.0,2630.0,0.0086671803,0.1086286595,0.1818181818,0.1286594761,0.2413328197,0.0600924499,0.2954545455,0.2625192604,0.0209938367,0.0248459168,0.0510400616,0.1045839753,0.1348228043,0.1003466872,0.2663713405,0.2411402157,0.4961479199,0.1941448382,0.6490755008,0.7625192604,0.2879429892,0.1180662558,0.0194530046,0.4732280431,0.094953775,1.6693612348,2019,"ABSOLUTE COMFORT MEDICAL, INC.",True,,,,,,,,1193.5072790370762,772.9733965911087,1.6830961166754526,0.6476486655487724,398.7730061349693,378.5538306343706,366.0963228935009,387.96992481203006
1831652734,Limitless Medical Supplies Llc,,,,,O,2263 Nw Boca Blvd,Ste 201,Boca Raton,FL,12,33431,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,6,42.0,46,115,90280.0,71929.17,56267.81,54478.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,42.0,46.0,115.0,90280.0,71929.17,56267.81,54478.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.585365854,,17.0,14.0,,24.0,18.0,35.0,,,0.0,0.0,,,,0.0,,0.2857142857,,,,0.2619047619,,,0.0,0.0,,,,0.2857142857,0.3571428571,0.380952381,0.2857142857,0.7619047619,0.8333333333,0.2619047619,,0.0,0.5952380952,,1.6460640975,2019,LIMITLESS MEDICAL SUPPLIES LLC,True,Organization,Defendant,National Health Care Fraud Enforcement Action Results in 193 Defendants Charged and Over $2.75 Billion in False Claims,https://www.justice.gov/usao-sdfl/pr/national-health-care-fraud-enforcement-action-results-193-defendants-charged-and-over,"USAO - Florida, Southern","[""Health Care Fraud""]",1.0,1962.608695652174,1223.2132608695651,2.5,0.6232588613203367,,,,
1841479573,"Advanced Bionics, Llc.",,,,,O,28515 Westinghouse Pl,,Valencia,CA,06,91355,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US,Pharmacy,Claim-Specialty,1,79.0,80,80,30339.0,30339.0,22526.1,29928.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,79.0,80.0,80.0,30339.0,30339.0,22526.1,29928.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.746835443,16.0,22.0,21.0,20.0,46.0,33.0,69.0,,0.0,,0.0,,61.0,18.0,,,,,0.2278481013,,0.2784810127,0.2658227848,,0.0,0.0,,0.1772151899,0.1772151899,0.1518987342,0.1392405063,0.2405063291,0.1772151899,0.6582278481,0.6835443038,0.2658227848,,,0.4430379747,,1.3632943038,2019,"ADVANCED BIONICS, LLC.",True,Organization,Defendant,Advanced Bionics LLC to Pay Over $12 Million for Alleged False Claims for Cochlear Implant Processors,https://www.justice.gov/opa/pr/advanced-bionics-llc-pay-over-12-million-alleged-false-claims-cochlear-implant-processors,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",1.0,379.2375,281.57624999999996,1.0,0.7424799762681696,-41.17647058823529,-39.352275344148204,-41.123135373845265,-41.911764705882355
1841725314,Medihealth Medical Solutions Llc,,,,,O,214 Main St N,,Amory,MS,28,38821,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US,Other Medical Supply Company,Claim-Specialty,11,405.0,406,818,534383.5,502421.21,389152.69,378097.61,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,405.0,406.0,818.0,534383.5,502421.21,389152.69,378097.61,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.318295739,111.0,160.0,105.0,29.0,217.0,188.0,229.0,144.0,,16.0,,,202.0,203.0,,0.1703703704,0.3111111111,0.1209876543,0.2814814815,0.0790123457,0.2913580247,0.249382716,,0.0271604938,0.0666666667,0.1259259259,0.1135802469,0.1209876543,0.2395061728,0.2814814815,0.4148148148,0.1679012346,0.6419753086,0.7654320988,0.2814814815,0.0913580247,,0.4888888889,0.0864197531,1.6130698086,2019,MEDIHEALTH MEDICAL SOLUTIONS LLC,True,Defendant,Organization,Florida Business Owners Sentenced in Durable Medical Equipment Bribery Scheme,https://www.justice.gov/usao-ndga/pr/florida-business-owners-sentenced-durable-medical-equipment-bribery-scheme,"USAO - Georgia, Northern","[""Health Care Fraud""]",1.0,1316.2155172413793,958.5041625615763,2.0147783251231526,0.7282273685471202,600.0,545.7727046748184,516.4099827472925,726.530612244898
1861930166,Key Medical Llc,,,,,O,1001 Nw 62nd St Ste 310,,Fort Lauderdale,FL,12,33309,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,9,546.0,767,1299,996257.7,891707.07,685026.09,683818.88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,546.0,767.0,1299.0,996257.7,891707.07,685026.09,683818.88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.806706114,75.0,209.0,173.0,89.0,376.0,170.0,356.0,118.0,20.0,40.0,,,324.0,222.0,,0.0934065934,0.1684981685,0.1373626374,0.2564102564,0.0402930403,0.3113553114,0.2857142857,0.021978022,0.0201465201,0.0311355311,0.1227106227,0.1556776557,0.1391941392,0.2289377289,0.2600732601,0.4102564103,0.1904761905,0.6483516484,0.7582417582,0.2893772894,0.1446886447,0.021978022,0.5091575092,0.1007326007,1.5240111583,2019,KEY MEDICAL LLC,True,,,,,,,,1298.9018252933506,893.1239765319426,1.6936114732724903,0.687599292833571,-85.74614383943505,-88.4411009151303,-89.23020124317797,-89.536220774243
