npi,organization_name,has_existing_fraud_case,entity_type,role,name,url,component,topics,entity_match_count
1467674549,COMMUNITYWIDE HOME HEALTH,false,Defendant,Organization,Home Health Agency Administrator Pleads Guilty in $7.8 Million Medicaid Fraud,https://www.justice.gov/opa/pr/home-health-agency-administrator-pleads-guilty-78-million-medicaid-fraud,Criminal Division,"[""Health Care Fraud""]",1
1467674549,COMMUNITYWIDE HOME HEALTH,false,Defendant,Organization,Houston Home Health Agency Owner Sentenced to 480 Months in Prison for Conspiring to Defraud Medicare and Medicaid of More Than $17 Million,https://www.justice.gov/opa/pr/houston-home-health-agency-owner-sentenced-480-months-prison-conspiring-defraud-medicare-and,Criminal Division,"[""Health Care Fraud""]",1
SBA_company a_92606,COMPANY A LLC,true,Organization,Defendant,Suburban Chicago Physician Sentenced to 30 Months in Federal Prison on Bribery Charge,https://www.justice.gov/usao-ndil/pr/suburban-chicago-physician-sentenced-30-months-federal-prison-bribery-charge,"USAO - Illinois, Northern","[""Health Care Fraud""]",2
1740368091,"COMPASSIONATE CARE HOSPICE OF ATLANTA, LLC",false,Defendant (Organization),Defendant,Hospice to pay $2.4 Million to resolve False Claims Act Allegations,https://www.justice.gov/usao-ndga/pr/hospice-pay-24-million-resolve-false-claims-act-allegations,"USAO - Georgia, Northern","[""Health Care Fraud""]",1
1568627479,COMPOUNDING SOLUTIONS INC,true,Organization,Defendant,Nine Defendants Sentenced in $126M Compounding Fraud Scheme,https://www.justice.gov/opa/pr/nine-defendants-sentenced-126m-compounding-fraud-scheme,Criminal Division,"[""Financial Fraud"",""Health Care Fraud""]",1
1467672592,"COMPREHENSIVE PAIN AND HEADACHE TREATMENT CENTERS, LLC",true,Organization,Defendant,Connecticut Pain Management Doctor and His Practice Pay Over $425K to Settle Improper Billing Allegations,https://www.justice.gov/usao-ct/pr/connecticut-pain-management-doctor-and-his-practice-pay-over-425k-settle-improper-billing,USAO - Connecticut,"[""Health Care Fraud""]",1
1710312368,"CONNECTICUT ADDICTION MEDICINE, LLC",true,Organization,Defendant,Connecticut Addiction Medicine Provider Pays $1 Million to Settle Improper Billing Allegations,https://www.justice.gov/usao-ct/pr/connecticut-addiction-medicine-provider-pays-1-million-settle-improper-billing,USAO - Connecticut,"[""Health Care Fraud""]",1
1205952314,"CONNECTICUT COUNSELING CENTERS, INC.",false,Defendant,Organization,Connecticut Substance Abuse Treatment Provider Pays $295K to Settle Improper Billing Allegations,https://www.justice.gov/usao-ct/pr/connecticut-substance-abuse-treatment-provider-pays-295k-settle-improper-billing,USAO - Connecticut,"[""Health Care Fraud""]",25
1760254122,CONTINUUM MEDICAL GROUP LLC,true,Organization,Defendant,Connecticut Physician and Urgent Care Practice Pay Over $4.2 Million to Settle False Claims Act Allegations,https://www.justice.gov/usao-ct/pr/connecticut-physician-and-urgent-care-practice-pay-over-42-million-settle-false-claims,USAO - Connecticut,"[""False Claims Act"",""Health Care Fraud""]",2
1740031913,"CONVENIENT CARE CLINIC, PLLC",false,Defendant,Organization,Tennessee Nurse Practitioner Arrested for Unlawfully Distributing Prescription Opioids,https://www.justice.gov/opa/pr/tennessee-nurse-practitioner-arrested-unlawfully-distributing-prescription-opioids,Criminal Division,"[""Opioids"",""Health Care Fraud""]",6
1134575509,COREBELLA HEALTH LLC,true,Organization,Defendant,"Connecticut Naturopath and Practice Pay $400K to Settle False Claims, Improper Billing Allegations",https://www.justice.gov/usao-ct/pr/connecticut-naturopath-and-practice-pay-400k-settle-false-claims-improper-billing,USAO - Connecticut,"[""False Claims Act"",""Health Care Fraud""]",1
1962477968,CORNELL SCOTT HILL HEALTH CORPORATION,false,Defendant,Organization,Health Center Pays $350K to Settle Improper Billing Allegations Related to Medicaid Dental Services,https://www.justice.gov/usao-ct/pr/health-center-pays-350k-settle-improper-billing-allegations-related-medicaid-dental,USAO - Connecticut,"[""Health Care Fraud""]",16
1083931471,CORNERSTONE HEALTH SPECIALISTS,true,Defendant,Organization,Florida Man Sentenced to More than 14 Years in Prison for Multimillion-Dollar Health Care Fraud and Money Laundering Scheme,https://www.justice.gov/opa/pr/florida-man-sentenced-more-14-years-prison-multimillion-dollar-health-care-fraud-and-money,Criminal Division,"[""Health Care Fraud"",""StopFraud""]",1
1083931471,CORNERSTONE HEALTH SPECIALISTS,true,Defendant,Organization,Florida Audiologist Sentenced to 94 Months in Prison in Multimillion-Dollar Health Care Fraud and Money Laundering Scheme,https://www.justice.gov/opa/pr/florida-audiologist-sentenced-94-months-prison-multimillion-dollar-health-care-fraud-and,Criminal Division,"[""Health Care Fraud"",""StopFraud""]",1
1083931471,CORNERSTONE HEALTH SPECIALISTS,true,Organization,Defendant,Florida Man Sentenced To More Than 14 Years In Prison For Multimillion-Dollar Health Care Fraud And Money Laundering Scheme,https://www.justice.gov/usao-mdfl/pr/florida-man-sentenced-more-14-years-prison-multimillion-dollar-health-care-fraud-and,"USAO - Florida, Middle","[""Health Care Fraud"",""StopFraud""]",1
1932782372,CORNERSTONE PHARMACY,true,Organization,Defendant,"Charges Filed Against Dozens in Trafficking Network Responsible for Diverting Over 23 Million Oxycodone, Hydrocodone and Carisoprodol Pills ",https://www.justice.gov/opa/pr/charges-filed-against-dozens-trafficking-network-responsible-diverting-over-23-million,Criminal Division,"[""Opioids"",""Prescription Drugs"",""Health Care Fraud""]",11
1881937373,"CORRLABS, LLC",true,Organization,Defendant,Lavaca Man Pleads Guilty to Conspiracy to Commit Health Care Fraud and Money Laundering ,https://www.justice.gov/usao-wdar/pr/lavaca-man-pleads-guilty-conspiracy-commit-health-care-fraud-and-money-laundering,"USAO - Arkansas, Western","[""Health Care Fraud""]",1
1306144431,COSTCO WHOLESALE,true,Organization,Witness,Former Chiropractor Sentenced to Nearly Six Years in Federal Prison  for Fraudulently Submitting $2.2 Million in Billings to Health Insurers,https://www.justice.gov/usao-cdca/pr/former-chiropractor-sentenced-nearly-six-years-federal-prison-fraudulently-submitting,"USAO - California, Central","[""Health Care Fraud""]",3
1306144431,COSTCO WHOLESALE,true,Defendant,Organization,Former Chiropractor Found Guilty of Health Care Fraud Charges  that She Schemed to Defraud Health Insurers Out of $2.2 Million,https://www.justice.gov/usao-cdca/pr/former-chiropractor-found-guilty-health-care-fraud-charges-she-schemed-defraud-health,"USAO - California, Central","[""Health Care Fraud""]",3
1962154286,COVID TEST DMV LLC,true,Organization,Defendant,Rapid Health Agrees to Pay $8.2M for Allegedly Billing Medicare for Over-the-Counter COVID-19 Tests That Were Not Provided to Beneficiaries,https://www.justice.gov/opa/pr/rapid-health-agrees-pay-82m-allegedly-billing-medicare-over-counter-covid-19-tests-were-not,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",1
1538275169,CPC ASSOCIATES INC,true,Organization,Defendant,"Danbury Physician and Mental Health Practice Pay $36,000 to Settle False Claims Act Allegations",https://www.justice.gov/usao-ct/pr/danbury-physician-and-mental-health-practice-pay-36000-settle-false-claims-act,USAO - Connecticut,"[""False Claims Act"",""Health Care Fraud""]",1
1639518038,"CREATIVE CARE PHARMACY, LLC",true,Organization,Defendant,"Charges Filed Against Dozens in Trafficking Network Responsible for Diverting Over 23 Million Oxycodone, Hydrocodone and Carisoprodol Pills ",https://www.justice.gov/opa/pr/charges-filed-against-dozens-trafficking-network-responsible-diverting-over-23-million,Criminal Division,"[""Opioids"",""Prescription Drugs"",""Health Care Fraud""]",2
1841518396,"CREEKSIDE HOSPICE II, LLC",false,Defendant,Organization,Genesis Healthcare Inc. Agrees to Pay Federal Government $53.6 Million to Resolve False Claims Act Allegations Relating to the Provision of Medically Unnecessary Rehabilitation Therapy and Hospice Services,https://www.justice.gov/opa/pr/genesis-healthcare-inc-agrees-pay-federal-government-536-million-resolve-false-claims-act,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",1
1023658200,CREST RECOVERY LLC,true,Organization,Defendant,Justice Department Announces Series of Cases to Combat Addiction Treatment Kickback Schemes in Orange County,https://www.justice.gov/usao-cdca/pr/justice-department-announces-series-cases-combat-addiction-treatment-kickback-schemes,"USAO - California, Central","[""Health Care Fraud""]",7
1790915494,CROPSEY MEDICAL CARE PLLC,false,Defendant,Organization,"Doctor at Brooklyn, New York, Clinic Sentenced to Two Years in Prison for Engaging in $13 Million Health Care Fraud Scheme",https://www.justice.gov/opa/pr/doctor-brooklyn-new-york-clinic-sentenced-two-years-prison-engaging-13-million-health-care,Criminal Division,"[""Health Care Fraud""]",1
1760768006,"CROSSROADS, INC",true,Organization,Witness,Healthcare Company and Lab Pay $845K to Resolve Federal and State False Claims Act Allegations,https://www.justice.gov/usao-ct/pr/healthcare-company-and-lab-pay-845k-resolve-federal-and-state-false-claims-act,USAO - Connecticut,"[""False Claims Act"",""Health Care Fraud""]",11
1235621764,C&S FAMILY DENTAL NEW BRITAIN,true,Organization,Defendant,Connecticut Dentists Pay $498K to Settle False Claims Allegations,https://www.justice.gov/usao-ct/pr/connecticut-dentists-pay-498k-settle-false-claims-allegations,USAO - Connecticut,"[""False Claims Act"",""Health Care Fraud""]",1
1306346457,"C&S FAMILY DENTAL WATERBURY, LLC",true,Organization,Defendant,Connecticut Dentists Pay $498K to Settle False Claims Allegations,https://www.justice.gov/usao-ct/pr/connecticut-dentists-pay-498k-settle-false-claims-allegations,USAO - Connecticut,"[""False Claims Act"",""Health Care Fraud""]",1
1316112568,CULLMAN REGIONAL MEDICAL CENTER,false,Defendant,Organization,32 Hospitals to Pay U.S. More Than $28 Million to Resolve False Claims Act Allegations Related to Kyphoplasty Billing,https://www.justice.gov/opa/pr/32-hospitals-pay-us-more-28-million-resolve-false-claims-act-allegations-related-kyphoplasty,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",10
1245630276,"CURE PHARMACY, INC",true,Defendant,Organization,Florida Man Pleads Guilty to $8.3 Million Pharmacy Fraud Scheme,https://www.justice.gov/usao-mdfl/pr/florida-man-pleads-guilty-83-million-pharmacy-fraud-scheme,"USAO - Florida, Middle","[""Health Care Fraud""]",4
1245630276,"CURE PHARMACY, INC",true,Organization,Defendant,Florida Man Pleads Guilty to $8.3 Million Pharmacy Fraud Scheme,https://www.justice.gov/opa/pr/florida-man-pleads-guilty-83-million-pharmacy-fraud-scheme,Criminal Division,"[""Health Care Fraud""]",4
1750837852,CVS,true,Organization,Defendant,U.S. Attorney’s Office Collects More Than $136 Million For U.S. Taxpayers In Fiscal Year 2015,https://www.justice.gov/usao-mdfl/pr/us-attorney-s-office-collects-more-136-million-us-taxpayers-fiscal-year-2015,"USAO - Florida, Middle","[""Health Care Fraud"",""Office and Personnel Updates""]",66
1871691626,CVS PHARMACY INC,true,Organization,Defendant,Justice Department Files Nationwide Lawsuit Alleging CVS Knowingly Dispensed Controlled Substances in Violation of the Controlled Substances Act and the False Claims Act ,https://www.justice.gov/opa/pr/justice-department-files-nationwide-lawsuit-alleging-cvs-knowingly-dispensed-controlled,Civil Division,"[""Consumer Protection"",""False Claims Act"",""Health Care Fraud""]",1443
1265829097,DANIEL CARPMAN MD MEDICAL CENTER CORP,true,Organization,Defendant,Florida Doctor Charged for Unlawfully Distributing Opioids,https://www.justice.gov/usao-sdfl/pr/florida-doctor-charged-unlawfully-distributing-opioids,"USAO - Florida, Southern","[""Opioids"",""Health Care Fraud""]",1
1093995417,"DAVITA RX, LLC",false,Defendant,Organization,DaVita Rx Agrees to Pay $63.7 Million to Resolve False Claims Act Allegations,https://www.justice.gov/opa/pr/davita-rx-agrees-pay-637-million-resolve-false-claims-act-allegations,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",1
1639112816,"D&D&D HOME HEALTH CARE, INC.",true,Defendant,Organization,Administrator of Miami-Area Home Health Agency Convicted of Conspiracy to Commit $2.5 Million Medicare Fraud Scheme,https://www.justice.gov/opa/pr/administrator-miami-area-home-health-agency-convicted-conspiracy-commit-25-million-medicare,Criminal Division,"[""Health Care Fraud""]",1
1639112816,"D&D&D HOME HEALTH CARE, INC.",true,Organization,Witness,Patient Recruiter Sentenced to 60 Months in Prison  for Role in $2.3 Million Miami Medicare Fraud Scheme,https://www.justice.gov/usao-sdfl/pr/patient-recruiter-sentenced-60-months-prison-role-23-million-miami-medicare-fraud,"USAO - Florida, Southern","[""Health Care Fraud""]",1
1639112816,"D&D&D HOME HEALTH CARE, INC.",true,Defendant,Organization,Administrator of Miami-Area Home Health Agency Sentenced to 126 Months in Prison for Involvement in $2.5 Million Medicare Fraud Scheme,https://www.justice.gov/opa/pr/administrator-miami-area-home-health-agency-sentenced-126-months-prison-involvement-25,Criminal Division,"[""Health Care Fraud"",""StopFraud""]",1
1639112816,"D&D&D HOME HEALTH CARE, INC.",true,Witness,Organization,Patient Recruiter Sentenced to 60 Months in Prison for Role in $2.3 Million Miami Medicare Fraud Scheme,https://www.justice.gov/opa/pr/patient-recruiter-sentenced-60-months-prison-role-23-million-miami-medicare-fraud-scheme,Criminal Division,"[""Health Care Fraud"",""StopFraud"",""Tax""]",1
1639112816,"D&D&D HOME HEALTH CARE, INC.",true,Organization,Defendant,Administrator of Miami-Area Home Health Agency Sentenced to 126 Months in Prison for Involvement in $2.5 Million Medicare Fraud Scheme ,https://www.justice.gov/usao-sdfl/pr/administrator-miami-area-home-health-agency-sentenced-126-months-prison-involvement-25,"USAO - Florida, Southern","[""Health Care Fraud""]",1
1437855517,DEFENSE HEALTH AGENCY,true,Organization,Witness,United States Announces Approximately $10 Million Settlement With Four Physicians And Two Compounding Pharmacies,https://www.justice.gov/usao-mdfl/pr/united-states-announces-approximately-10-million-settlement-four-physicians-and-two,"USAO - Florida, Middle","[""Health Care Fraud"",""StopFraud""]",1
1437855517,DEFENSE HEALTH AGENCY,true,Prosecutor,Organization,"Medtronic Inc. to Pay $2.8 Million to Resolve False Claims Act Allegations Related to ""SubQ Stimulation"" Procedures",https://www.justice.gov/opa/pr/medtronic-inc-pay-28-million-resolve-false-claims-act-allegations-related-subq-stimulation,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",1
1437855517,DEFENSE HEALTH AGENCY,true,Witness,Organization,United States Settles False Claims Act Allegations Against Compound Pharmacy Owners For $7.75 Million,https://www.justice.gov/usao-mdfl/pr/united-states-settles-false-claims-act-allegations-against-compound-pharmacy-owners-775,"USAO - Florida, Middle","[""Health Care Fraud""]",1
1437855517,DEFENSE HEALTH AGENCY,true,Agency,Organization,Government Reaches $2.24 Million Settlement with Institutional Pharmacy Omnicare in Lawsuit First Brought by Former Regional Service Area Director in Lodi,https://www.justice.gov/usao-edca/pr/government-reaches-224-million-settlement-institutional-pharmacy-omnicare-lawsuit-first,"USAO - California, Eastern","[""Health Care Fraud""]",1
1437855517,DEFENSE HEALTH AGENCY,true,Prosecutor,Organization,"South Carolina Family Practice Chain, Its Co-Owner, and Its Laboratory Director Agree to Pay the United States $2 Million to Settle Alleged False Claims Act Violations for Illegal Medicare Referrals and Billing for Unnecessary Medical Services ",https://www.justice.gov/opa/pr/south-carolina-family-practice-chain-its-co-owner-and-its-laboratory-director-agree-pay,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",1
1477590289,DELAWARE OPEN MRI RADIOLOGY ASSOCIATES,false,Defendant,Organization,"Akumin Corporation To Pay U.S. Over $700,000 To Resolve Health Care Fraud Allegations",https://www.justice.gov/usao-de/pr/akumin-corporation-pay-us-over-700000-resolve-health-care-fraud-allegations,USAO - Delaware,"[""Health Care Fraud""]",6
1710021506,DENTAL HEALTH CARE WITH HEART,true,Organization,Defendant,Fruitland Woman Indicted for False Billing at Payette Dental Clinic,https://www.justice.gov/usao-id/pr/fruitland-woman-indicted-false-billing-payette-dental-clinic,USAO - Idaho,"[""Health Care Fraud""]",1
1669898623,DEPARTMENT OF DEFENSE,true,Organization,Investigative Agency,Louisiana Doctor Pleads Guilty to Workers’ Comp Fraud Conspiracy,https://www.justice.gov/usao-wdar/pr/louisiana-doctor-pleads-guilty-workers-comp-fraud-conspiracy,"USAO - Arkansas, Western","[""Health Care Fraud""]",6
1669898623,DEPARTMENT OF DEFENSE,true,Organization,Defendant,Former Department of Defense Civilian Employee Pleads Guilty In Health Care Fraud Case,https://www.justice.gov/usao-dc/pr/former-department-defense-civilian-employee-pleads-guilty-health-care-fraud-case,USAO - District of Columbia,"[""Health Care Fraud""]",6
1669898623,DEPARTMENT OF DEFENSE,true,Organization,Organization,Naples Man Pleads Guilty In Connection With Sunshine Pharmacy Health Care Fraud Conspiracy,https://www.justice.gov/usao-mdfl/pr/naples-man-pleads-guilty-connection-sunshine-pharmacy-health-care-fraud-conspiracy,"USAO - Florida, Middle","[""Health Care Fraud""]",6
1669898623,DEPARTMENT OF DEFENSE,true,Organization,Prosecutor,Food City Agrees to Pay over $8M to Settle False Claims Act Allegations Related to Opioid Dispensing ,https://www.justice.gov/opa/pr/food-city-agrees-pay-over-8m-settle-false-claims-act-allegations-related-opioid-dispensing,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",6
1669898623,DEPARTMENT OF DEFENSE,true,Organization,Government Agency,Orange County Pharmacist Found Guilty of 22 Felonies for Her Role in $11 Million Scheme to Defraud the U.S. Military’s Health Care Plan,https://www.justice.gov/usao-cdca/pr/orange-county-pharmacist-found-guilty-22-felonies-her-role-11-million-scheme-defraud-us,"USAO - California, Central","[""Health Care Fraud""]",6
1669898623,DEPARTMENT OF DEFENSE,true,Organization,Investigator,"Louisiana Doctor Sentenced to Four Years in Prison, Ordered to Pay More Than $800,000 to Victims in Workers’ Comp Fraud Conspiracy",https://www.justice.gov/usao-wdar/pr/louisiana-doctor-sentenced-four-years-prison-ordered-pay-more-800000-victims-workers,"USAO - Arkansas, Western","[""Health Care Fraud""]",6
1669898623,DEPARTMENT OF DEFENSE,true,Witness,Organization,Government Sues Skilled Nursing Chain HCR Manorcare for Allegedly Providing Medically Unnecessary Therapy ,https://www.justice.gov/opa/pr/government-sues-skilled-nursing-chain-hcr-manorcare-allegedly-providing-medically-unnecessary,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",6
1730589011,DEPARTMENT OF EDUCATION,true,Organization,Prosecutor,Justice Department Collects More Than $15.3 Billion in Civil and Criminal Cases in Fiscal Year 2016,https://www.justice.gov/opa/pr/justice-department-collects-more-153-billion-civil-and-criminal-cases-fiscal-year-2016,Office of the Attorney General,"[""Financial Fraud"",""Health Care Fraud"",""Mortgage Fraud"",""StopFraud""]",13
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Prosecutor,Organization,"Gainesville Physician And Ex-Wife Convicted Of Health Care Fraud Conspiracy, Health Care Fraud, And Money Laundering",https://www.justice.gov/usao-ndfl/pr/gainesville-physician-and-ex-wife-convicted-health-care-fraud-conspiracy-health-care,"USAO - Florida, Northern","[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Attorney General Lynch Announces a National Medicare Fraud Takedown,https://www.justice.gov/opa/video/attorney-general-lynch-announces-national-medicare-fraud-takedown,Criminal Division,"[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Stockton Doctor and Medical Practice Agree to Pay Nearly $2 Million to Resolve Allegations of Health Care Fraud,https://www.justice.gov/usao-edca/pr/stockton-doctor-and-medical-practice-agree-pay-nearly-2-million-resolve-allegations,"USAO - California, Eastern","[""False Claims Act"",""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Prosecutor,Organization,Medstar Ambulance to Pay $12.7 Million to Resolve False Claims Act Allegations Involving Medically Unnecessary Transport Services and Inflated Claims to Medicare,https://www.justice.gov/opa/pr/medstar-ambulance-pay-127-million-resolve-false-claims-act-allegations-involving-medically,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Prosecutor,Organization,United States Files Complaint Alleging that Rite Aid Dispensed Controlled Substances in Violation of  the False Claims Act and the Controlled Substances Act,https://www.justice.gov/opa/pr/united-states-files-complaint-alleging-rite-aid-dispensed-controlled-substances-violation,Civil Division,"[""Opioids"",""False Claims Act"",""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Witness,Organization,Government Sues Skilled Nursing Chain HCR Manorcare for Allegedly Providing Medically Unnecessary Therapy ,https://www.justice.gov/opa/pr/government-sues-skilled-nursing-chain-hcr-manorcare-allegedly-providing-medically-unnecessary,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Attorney General Loretta Lynch and HHS Secretary Burwell Announce National Healthcare Fraud Takedown,https://www.justice.gov/opa/video/attorney-general-loretta-lynch-and-hhs-secretary-burwell-announce-national-healthcare,Office of the Attorney General,"[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,National Health Care Fraud Takedown Results in Charges against 301 Individuals for Approximately $900 Million in False Billing,https://www.justice.gov/opa/pr/national-health-care-fraud-takedown-results-charges-against-301-individuals-approximately-900,Criminal Division,"[""False Claims Act"",""Health Care Fraud"",""StopFraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Roseville Podiatrist Sentenced to 3 Years in Federal Prison for Health Care Fraud Scheme,https://www.justice.gov/usao-edca/pr/roseville-podiatrist-sentenced-3-years-federal-prison-health-care-fraud-scheme,"USAO - California, Eastern","[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Organization,Former physician's assistant sentenced for health care fraud after posing as a licensed practitioner,https://www.justice.gov/usao-ndga/pr/former-physicians-assistant-sentenced-health-care-fraud-after-posing-licensed,"USAO - Georgia, Northern","[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Prosecutor (Organization),Department of Health and Human Services,"Eight, including a Former State Employee, Charged in Northern District of Georgia as Part of the Largest National Medicare Fraud Takedown in History",https://www.justice.gov/usao-ndga/pr/eight-including-former-state-employee-charged-northern-district-georgia-part-largest,"USAO - Georgia, Northern","[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Defendant,National Health Care Fraud Takedown Results in Charges Against 601 Individuals Responsible for Over $2 Billion in Fraud Losses,https://www.justice.gov/opa/pr/national-health-care-fraud-takedown-results-charges-against-601-individuals-responsible-over,Criminal Division,"[""Bankruptcy"",""Financial Fraud"",""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Attorney General Jeff Sessions Delivers Remarks at Press Conference Announcing 2017 Health Care Fraud Takedown,https://www.justice.gov/opa/speech/attorney-general-jeff-sessions-delivers-remarks-press-conference-announcing-2017-health,Office of the Attorney General,"[""Opioids"",""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Attorney General Sessions Delivers Remarks Announcing National Health Care Fraud and Opioid Takedown,https://www.justice.gov/opa/speech/attorney-general-sessions-delivers-remarks-announcing-national-health-care-fraud-and,Office of the Attorney General,"[""Opioids"",""Prescription Drugs"",""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Maryland Man Pleads Guilty to Attempted Witness Tampering in Relation to Healthcare Fraud Conspiracy,https://www.justice.gov/usao-dc/pr/maryland-man-pleads-guilty-attempted-witness-tampering-relation-healthcare-fraud,Federal Bureau of Investigation (FBI),"[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Prosecutor,Organization,Drug Maker United Therapeutics Agrees to Pay $210 Million to Resolve False Claims Act Liability for Paying Kickbacks,https://www.justice.gov/opa/pr/drug-maker-united-therapeutics-agrees-pay-210-million-resolve-false-claims-act-liability,Civil Division,"[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Prosecutor,Organization,Medical Device Companies Alere Inc. and Alere San Diego Inc. Agree to Pay $38.75 Million to Settle False Claims Act Allegations,https://www.justice.gov/opa/pr/medical-device-companies-alere-inc-and-alere-san-diego-inc-agree-pay-3875-million-settle,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Federal Agency,Organization,Maryland Woman Arrested on Federal Charges Alleging She Defrauded D.C. Medicaid Program,https://www.justice.gov/usao-dc/pr/maryland-woman-arrested-federal-charges-alleging-she-defrauded-dc-medicaid-program,Criminal Division,"[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,"National Healthcare Fraud Takedown Results In Charges Against Over 600 Individuals, Including Several Chicago-Area Medical Professionals",https://www.justice.gov/usao-ndil/pr/national-healthcare-fraud-takedown-results-charges-against-over-600-individuals,"USAO - Illinois, Northern","[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,United States Settles False Claims Act Allegations Against 21st Century Oncology For Nearly $34.7 Million,https://www.justice.gov/usao-mdfl/pr/united-states-settles-false-claims-act-allegations-against-21st-century-oncology-nearly,"USAO - Florida, Middle","[""Health Care Fraud"",""StopFraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Witness,Pharmacist Sentenced to Nearly 6 Years in Prison for Multimillion-Dollar Compounded Medicine Scam that Defrauded Health Care Plans,https://www.justice.gov/usao-cdca/pr/pharmacist-sentenced-nearly-6-years-prison-multimillion-dollar-compounded-medicine-scam,"USAO - California, Central","[""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Meeting participant,Justice Department and Department of Health and Human Services Celebrate the Accomplishments of the Elder Justice Coordinating Council,https://www.justice.gov/opa/video/justice-department-and-department-health-and-human-services-celebrate-accomplishments,Office of the Attorney General,"[""Initiatives and Projects"",""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Prosecutor,Organization,Local Businesswoman Pleads Guilty To Criminal Healthcare And Tax Fraud Charges And Agrees To $20.3 Million Civil Settlement,https://www.justice.gov/usao-mdfl/pr/local-businesswoman-pleads-guilty-criminal-healthcare-and-tax-fraud-charges-and-agrees,"USAO - Florida, Middle","[""False Claims Act"",""Health Care Fraud"",""Tax""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Defendant,"Tampa Bay Medical Biller Sentenced For Healthcare Fraud, Aggravated Identity Theft, And Tax Offenses ",https://www.justice.gov/usao-mdfl/pr/tampa-bay-medical-biller-sentenced-healthcare-fraud-aggravated-identity-theft-and-tax,"USAO - Florida, Middle","[""Tax"",""Financial Fraud"",""Health Care Fraud"",""Identity Theft""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Former Chief Executive of South Carolina Hospital Pays $1 Million and Agrees to Exclusion to Settle Claims Related to Illegal Payments to Referring Physicians ,https://www.justice.gov/opa/pr/former-chief-executive-south-carolina-hospital-pays-1-million-and-agrees-exclusion-settle,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",25
1104941558,DEPARTMENT OF HEALTH AND HUMAN SERVICES,true,Law Enforcement,Organization,Six Indicted in Scheme to Defraud D.C. Medicaid Program,https://www.justice.gov/usao-dc/pr/six-indicted-scheme-defraud-dc-medicaid-program,Federal Bureau of Investigation (FBI),"[""Health Care Fraud""]",25
